symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2024-08-15 21:15:00+00:00,56945.0,56945.0,56945.0,56945.0,0.0,0.0,0.0
BTC/USD,2024-08-15 21:17:00+00:00,56897.66,56897.66,56851.765,56851.765,0.001739141,2.0,56896.6497311374
BTC/USD,2024-08-15 21:22:00+00:00,56898.744,56902.995,56898.744,56902.995,0.0,0.0,0.0
BTC/USD,2024-08-15 21:26:00+00:00,57001.38,57001.38,56989.046,56989.046,0.0001,1.0,57001.38
BTC/USD,2024-08-15 21:29:00+00:00,57079.1965,57100.645,57079.1965,57100.645,0.0,0.0,0.0
BTC/USD,2024-08-15 21:32:00+00:00,57027.154,57027.154,57027.154,57027.154,0.0,0.0,0.0
BTC/USD,2024-08-15 21:37:00+00:00,57101.92,57101.92,57060.03,57060.03,0.17040394,1.0,57101.92
BTC/USD,2024-08-15 21:38:00+00:00,57208.0,57372.6,57174.435,57372.6,0.006038122,1.0,57208.0
BTC/USD,2024-08-15 21:40:00+00:00,57325.0,57325.0,57325.0,57325.0,0.0,0.0,0.0
BTC/USD,2024-08-15 21:41:00+00:00,57252.65,57252.65,57167.9,57167.9,0.0,0.0,0.0
BTC/USD,2024-08-15 21:42:00+00:00,57241.5285,57241.5285,57170.7065,57170.7065,0.0,0.0,0.0
BTC/USD,2024-08-15 21:43:00+00:00,57168.78,57168.78,57168.78,57168.78,0.0,0.0,0.0
BTC/USD,2024-08-15 21:45:00+00:00,57187.2235,57187.2235,57187.2235,57187.2235,0.0,0.0,0.0
BTC/USD,2024-08-15 21:46:00+00:00,57261.56,57261.56,57261.56,57261.56,0.0,0.0,0.0
BTC/USD,2024-08-15 21:47:00+00:00,57259.06,57259.06,57259.06,57259.06,0.0,0.0,0.0
BTC/USD,2024-08-15 21:49:00+00:00,57261.852,57261.852,57261.852,57261.852,0.0,0.0,0.0
BTC/USD,2024-08-15 21:54:00+00:00,57370.3445,57370.3445,57370.3445,57370.3445,0.0,0.0,0.0
BTC/USD,2024-08-15 21:57:00+00:00,57498.715,57498.715,57498.715,57498.715,0.0,0.0,0.0
BTC/USD,2024-08-15 21:58:00+00:00,57561.472,57561.472,57561.472,57561.472,0.0,0.0,0.0
BTC/USD,2024-08-15 21:59:00+00:00,57545.1,57576.55,57545.1,57576.55,0.0,0.0,0.0
BTC/USD,2024-08-15 22:00:00+00:00,57654.011,57654.011,57566.4,57566.4,1.7344e-05,1.0,57654.011
BTC/USD,2024-08-15 22:01:00+00:00,57534.3345,57534.3345,57505.4015,57505.4015,0.0,0.0,0.0
BTC/USD,2024-08-15 22:02:00+00:00,57533.9,57565.572,57497.7705,57565.572,0.00338249,1.0,57533.9
BTC/USD,2024-08-15 22:03:00+00:00,57531.365,57531.365,57511.5,57511.5,0.0,0.0,0.0
BTC/USD,2024-08-15 22:05:00+00:00,57501.844,57501.844,57459.167,57459.167,0.0,0.0,0.0
BTC/USD,2024-08-15 22:06:00+00:00,57422.955,57462.635,57418.3795,57462.635,0.0,0.0,0.0
BTC/USD,2024-08-15 22:07:00+00:00,57467.8495,57491.3405,57467.8495,57491.3405,0.0,0.0,0.0
BTC/USD,2024-08-15 22:09:00+00:00,57450.72,57492.725,57448.28,57467.842,0.0,0.0,0.0
BTC/USD,2024-08-15 22:10:00+00:00,57454.9325,57454.9325,57454.9325,57454.9325,0.0,0.0,0.0
BTC/USD,2024-08-15 22:11:00+00:00,57440.2435,57446.322,57440.2435,57446.322,0.0,0.0,0.0
BTC/USD,2024-08-15 22:13:00+00:00,57539.359,57568.4905,57539.359,57568.4905,0.0,0.0,0.0
BTC/USD,2024-08-15 22:14:00+00:00,57586.94,57586.94,57586.94,57586.94,0.0,0.0,0.0
BTC/USD,2024-08-15 22:15:00+00:00,57503.5805,57562.83,57503.5805,57562.83,0.0,0.0,0.0
BTC/USD,2024-08-15 22:16:00+00:00,57598.68,57598.68,57598.68,57598.68,0.0,0.0,0.0
BTC/USD,2024-08-15 22:17:00+00:00,57578.412,57578.412,57578.412,57578.412,0.0,0.0,0.0
BTC/USD,2024-08-15 22:18:00+00:00,57536.2975,57573.3,57513.373,57573.3,0.0,0.0,0.0
BTC/USD,2024-08-15 22:21:00+00:00,57553.097,57553.097,57553.097,57553.097,0.0,0.0,0.0
BTC/USD,2024-08-15 22:22:00+00:00,57630.11,57634.0295,57630.11,57634.0295,0.0,0.0,0.0
BTC/USD,2024-08-15 22:23:00+00:00,57653.417,57653.417,57653.417,57653.417,0.0,0.0,0.0
BTC/USD,2024-08-15 22:26:00+00:00,57632.855,57632.855,57632.855,57632.855,0.0,0.0,0.0
BTC/USD,2024-08-15 22:27:00+00:00,57608.75,57608.75,57608.75,57608.75,0.0,0.0,0.0
BTC/USD,2024-08-15 22:28:00+00:00,57654.38,57654.38,57654.38,57654.38,0.0,0.0,0.0
BTC/USD,2024-08-15 22:30:00+00:00,57678.0,57729.056,57678.0,57692.3695,0.000208856,1.0,57678.0
BTC/USD,2024-08-15 22:31:00+00:00,57724.245,57724.245,57724.245,57724.245,0.0,0.0,0.0
BTC/USD,2024-08-15 22:35:00+00:00,57672.462,57672.462,57672.462,57672.462,0.0,0.0,0.0
BTC/USD,2024-08-15 22:36:00+00:00,57735.145,57735.145,57735.145,57735.145,0.0,0.0,0.0
BTC/USD,2024-08-15 22:38:00+00:00,57838.0,57853.657,57838.0,57853.657,0.0,0.0,0.0
BTC/USD,2024-08-15 22:39:00+00:00,57860.758,57860.758,57860.758,57860.758,0.0,0.0,0.0
BTC/USD,2024-08-15 22:40:00+00:00,57859.35,57859.35,57833.9825,57833.9825,0.0,0.0,0.0
BTC/USD,2024-08-15 22:41:00+00:00,57772.045,57772.045,57772.045,57772.045,0.0,0.0,0.0
BTC/USD,2024-08-15 22:44:00+00:00,57703.0225,57703.0225,57703.0225,57703.0225,0.0,0.0,0.0
BTC/USD,2024-08-15 22:50:00+00:00,57588.17,57588.17,57588.17,57588.17,0.0,0.0,0.0
BTC/USD,2024-08-15 22:51:00+00:00,57615.15,57615.15,57615.15,57615.15,0.0,0.0,0.0
BTC/USD,2024-08-15 22:52:00+00:00,57582.62,57582.62,57582.62,57582.62,0.0,0.0,0.0
BTC/USD,2024-08-15 22:53:00+00:00,57560.551,57560.551,57560.551,57560.551,0.0,0.0,0.0
BTC/USD,2024-08-15 22:56:00+00:00,57632.71,57632.71,57632.71,57632.71,0.0,0.0,0.0
BTC/USD,2024-08-15 22:57:00+00:00,57662.82,57662.82,57632.71,57632.71,0.001,1.0,57662.82
BTC/USD,2024-08-15 22:59:00+00:00,57677.228,57677.228,57644.505,57644.505,0.0,0.0,0.0
BTC/USD,2024-08-15 23:00:00+00:00,57668.892,57668.892,57668.892,57668.892,0.0,0.0,0.0
BTC/USD,2024-08-15 23:01:00+00:00,57691.99,57691.99,57691.99,57691.99,0.0,0.0,0.0
BTC/USD,2024-08-15 23:02:00+00:00,57671.98,57671.98,57639.595,57639.595,0.0,0.0,0.0
BTC/USD,2024-08-15 23:03:00+00:00,57625.214,57625.214,57625.214,57625.214,0.0,0.0,0.0
BTC/USD,2024-08-15 23:04:00+00:00,57585.5,57585.5,57585.5,57585.5,0.0,0.0,0.0
BTC/USD,2024-08-15 23:05:00+00:00,57573.8555,57573.8555,57573.8555,57573.8555,0.0,0.0,0.0
BTC/USD,2024-08-15 23:06:00+00:00,57516.565,57516.565,57516.565,57516.565,0.0,0.0,0.0
BTC/USD,2024-08-15 23:08:00+00:00,57588.1525,57588.1525,57588.1525,57588.1525,0.0,0.0,0.0
BTC/USD,2024-08-15 23:09:00+00:00,57542.608,57542.608,57542.608,57542.608,0.0,0.0,0.0
BTC/USD,2024-08-15 23:13:00+00:00,57644.9805,57644.9805,57644.9805,57644.9805,0.0,0.0,0.0
BTC/USD,2024-08-15 23:17:00+00:00,57646.98,57646.98,57646.98,57646.98,0.0,0.0,0.0
BTC/USD,2024-08-15 23:23:00+00:00,57644.2055,57644.2055,57644.2055,57644.2055,0.0,0.0,0.0
BTC/USD,2024-08-15 23:36:00+00:00,57799.0015,57799.0015,57799.0015,57799.0015,0.0,0.0,0.0
BTC/USD,2024-08-15 23:37:00+00:00,57712.59,57712.59,57712.59,57712.59,0.0,0.0,0.0
BTC/USD,2024-08-15 23:38:00+00:00,57740.4095,57740.4095,57740.4095,57740.4095,0.0,0.0,0.0
BTC/USD,2024-08-15 23:43:00+00:00,57648.6195,57648.6195,57648.6195,57648.6195,0.0,0.0,0.0
BTC/USD,2024-08-15 23:44:00+00:00,57660.47,57660.47,57660.47,57660.47,0.0,0.0,0.0
BTC/USD,2024-08-15 23:45:00+00:00,57600.34,57600.34,57600.34,57600.34,0.0,0.0,0.0
BTC/USD,2024-08-15 23:46:00+00:00,57632.856,57632.856,57632.856,57632.856,0.0,0.0,0.0
BTC/USD,2024-08-15 23:49:00+00:00,57682.56,57682.56,57655.5175,57655.5175,0.0,0.0,0.0
BTC/USD,2024-08-15 23:52:00+00:00,57634.6575,57634.6575,57634.6575,57634.6575,0.0,0.0,0.0
BTC/USD,2024-08-15 23:54:00+00:00,57605.4645,57605.4645,57605.4645,57605.4645,0.0,0.0,0.0
BTC/USD,2024-08-15 23:55:00+00:00,57622.1095,57622.985,57601.462,57601.462,0.0,0.0,0.0
BTC/USD,2024-08-15 23:57:00+00:00,57563.55,57563.55,57563.55,57563.55,0.0,0.0,0.0
BTC/USD,2024-08-15 23:58:00+00:00,57572.6695,57572.6695,57539.495,57559.765,0.0,0.0,0.0
BTC/USD,2024-08-16 00:00:00+00:00,57502.975,57523.9625,57502.975,57522.675,0.0029955,1.0,57502.975
BTC/USD,2024-08-16 00:03:00+00:00,57574.7315,57574.7315,57574.7315,57574.7315,0.0,0.0,0.0
BTC/USD,2024-08-16 00:04:00+00:00,57564.48,57564.48,57510.502,57510.502,0.0,0.0,0.0
BTC/USD,2024-08-16 00:08:00+00:00,57505.3365,57505.3365,57505.3365,57505.3365,0.0,0.0,0.0
BTC/USD,2024-08-16 00:09:00+00:00,57468.3715,57508.712,57468.3715,57508.712,0.0,0.0,0.0
BTC/USD,2024-08-16 00:11:00+00:00,57517.09,57563.7115,57517.09,57563.7115,0.0,0.0,0.0
BTC/USD,2024-08-16 00:13:00+00:00,57533.2,57533.2,57533.2,57533.2,0.0,0.0,0.0
BTC/USD,2024-08-16 00:14:00+00:00,57497.2165,57497.2165,57497.2165,57497.2165,0.0,0.0,0.0
BTC/USD,2024-08-16 00:15:00+00:00,57477.6425,57477.6425,57445.6,57445.6,0.0,0.0,0.0
BTC/USD,2024-08-16 00:16:00+00:00,57462.497,57462.497,57462.497,57462.497,0.0,0.0,0.0
BTC/USD,2024-08-16 00:18:00+00:00,57522.165,57538.075,57522.165,57538.075,0.0,0.0,0.0
BTC/USD,2024-08-16 00:27:00+00:00,57532.6845,57532.6845,57532.6845,57532.6845,0.0,0.0,0.0
BTC/USD,2024-08-16 00:28:00+00:00,57473.455,57473.455,57473.455,57473.455,0.0,0.0,0.0
BTC/USD,2024-08-16 00:29:00+00:00,57411.676,57411.676,57411.676,57411.676,0.0,0.0,0.0
BTC/USD,2024-08-16 00:32:00+00:00,57447.9135,57447.9135,57447.9135,57447.9135,0.0,0.0,0.0
BTC/USD,2024-08-16 00:33:00+00:00,57440.0835,57462.41,57439.42,57439.42,0.0,0.0,0.0
BTC/USD,2024-08-16 00:34:00+00:00,57486.33,57486.33,57486.33,57486.33,0.0,0.0,0.0
BTC/USD,2024-08-16 00:40:00+00:00,57462.45,57462.45,57432.97,57433.675,0.0,0.0,0.0
BTC/USD,2024-08-16 00:42:00+00:00,57418.6,57418.6,57418.6,57418.6,0.0,0.0,0.0
BTC/USD,2024-08-16 00:46:00+00:00,57475.026,57475.026,57475.026,57475.026,0.0,0.0,0.0
BTC/USD,2024-08-16 00:49:00+00:00,57523.465,57523.465,57523.465,57523.465,0.0,0.0,0.0
BTC/USD,2024-08-16 00:52:00+00:00,57460.419,57460.419,57460.419,57460.419,0.0,0.0,0.0
BTC/USD,2024-08-16 00:54:00+00:00,57490.08,57490.08,57490.08,57490.08,0.0,0.0,0.0
BTC/USD,2024-08-16 00:56:00+00:00,57445.187,57451.755,57445.187,57451.755,0.0,0.0,0.0
BTC/USD,2024-08-16 00:58:00+00:00,57492.6715,57492.6715,57492.6715,57492.6715,0.0,0.0,0.0
BTC/USD,2024-08-16 00:59:00+00:00,57496.949,57496.949,57496.949,57496.949,0.0,0.0,0.0
BTC/USD,2024-08-16 01:03:00+00:00,57591.768,57621.665,57591.768,57621.665,0.0,0.0,0.0
BTC/USD,2024-08-16 01:04:00+00:00,57587.24,57587.24,57587.24,57587.24,0.0,0.0,0.0
BTC/USD,2024-08-16 01:05:00+00:00,57564.383,57564.383,57506.8075,57506.8075,0.0,0.0,0.0
BTC/USD,2024-08-16 01:06:00+00:00,57463.145,57488.8945,57420.236,57488.8945,0.0,0.0,0.0
BTC/USD,2024-08-16 01:08:00+00:00,57435.8405,57435.8405,57435.8405,57435.8405,0.0,0.0,0.0
BTC/USD,2024-08-16 01:09:00+00:00,57395.05,57395.05,57395.05,57395.05,0.0,0.0,0.0
BTC/USD,2024-08-16 01:12:00+00:00,57390.195,57390.195,57390.195,57390.195,0.0,0.0,0.0
BTC/USD,2024-08-16 01:16:00+00:00,57323.715,57323.715,57263.26,57263.26,0.0,0.0,0.0
BTC/USD,2024-08-16 01:17:00+00:00,57268.385,57268.385,57225.6085,57225.6085,0.0,0.0,0.0
BTC/USD,2024-08-16 01:18:00+00:00,57193.32,57193.32,57173.04,57173.04,0.0,0.0,0.0
BTC/USD,2024-08-16 01:20:00+00:00,57202.415,57202.415,57202.415,57202.415,0.0,0.0,0.0
