date,Open,High,Low,Close,Volume
2024-05-01 09:30:00+00:00,121.42,122.2,120.94,121.29,14705.74677641
2024-05-01 09:45:00+00:00,121.27,121.76,120.62,120.65,10238.928008300001
2024-05-01 10:00:00+00:00,120.69,121.48,120.2,120.87,11497.021633100001
2024-05-01 10:15:00+00:00,120.88,122.2,120.62,120.92,6672.10053761
2024-05-01 10:30:00+00:00,120.93,121.83,120.66,121.32,6993.72994406
2024-05-01 10:45:00+00:00,121.37,122.01,120.94,121.62,11883.471727739998
2024-05-01 11:00:00+00:00,121.95,122.45,121.37,121.57,11200.39973318
2024-05-01 11:15:00+00:00,121.57,122.03,121.23,121.55,9239.03047856
2024-05-01 11:30:00+00:00,121.43,122.03,121.23,122.03,7440.045822719998
2024-05-01 11:45:00+00:00,121.75,123.2,121.61,122.91,21303.69011774
2024-05-01 12:00:00+00:00,122.89,125.15,122.35,124.72,48713.00655141001
2024-05-01 12:15:00+00:00,124.7,124.91,123.5,124.15,24674.482075039996
2024-05-01 12:30:00+00:00,124.13,125.14,123.94,124.61,19089.690742119998
2024-05-01 12:45:00+00:00,124.26,124.59,123.5,123.74,13775.99772315
2024-05-01 13:00:00+00:00,123.77,124.23,123.4,123.72,11476.682212720001
2024-05-01 13:15:00+00:00,123.71,124.0,122.63,122.67,23019.540015930004
2024-05-01 13:30:00+00:00,122.63,123.6,122.17,122.95,23573.911593450008
2024-05-01 13:45:00+00:00,122.91,123.79,122.76,123.33,30168.93996236
2024-05-01 14:00:00+00:00,123.59,124.16,122.51,122.87,9601.685186579998
2024-05-01 14:15:00+00:00,122.86,123.34,122.0,122.66,25684.06726165
2024-05-01 14:30:00+00:00,122.68,123.74,122.45,123.74,12325.042666390003
2024-05-01 14:45:00+00:00,123.46,123.83,122.87,123.37,13774.96683002
2024-05-01 15:00:00+00:00,123.41,123.59,121.88,121.89,21386.923719049995
2024-05-01 15:15:00+00:00,122.19,122.96,121.16,122.18,36520.08790721001
2024-05-01 15:30:00+00:00,122.16,123.15,122.03,122.86,26098.820571080003
2024-05-01 15:45:00+00:00,122.84,123.54,122.55,123.25,11901.582343040001
2024-05-01 16:00:00+00:00,123.25,123.83,122.48,123.45,43600.90963686
2024-05-01 16:15:00+00:00,123.45,125.51,123.05,125.06,32859.09950913
2024-05-01 16:30:00+00:00,125.05,126.69,123.87,123.88,30013.48157386001
2024-05-01 16:45:00+00:00,123.88,124.7,123.42,124.42,9554.28794466
2024-05-01 17:00:00+00:00,124.38,125.22,123.89,124.09,12566.905267280003
2024-05-01 17:15:00+00:00,124.1,126.41,123.65,125.56,24425.15221922
2024-05-01 17:30:00+00:00,125.56,126.47,125.27,125.76,30791.691757240005
2024-05-01 17:45:00+00:00,125.74,127.78,125.63,126.63,35709.89039836
2024-05-01 18:00:00+00:00,126.69,130.05,126.27,128.85,82856.67490264002
2024-05-01 18:15:00+00:00,128.84,129.96,127.88,129.55,23786.868358109994
2024-05-01 18:30:00+00:00,129.58,132.76,128.51,132.42,72798.08177683999
2024-05-01 18:45:00+00:00,132.43,136.06,131.69,133.84,112820.24739107002
2024-05-01 19:00:00+00:00,133.88,135.36,131.88,131.93,71198.11484730999
2024-05-01 19:15:00+00:00,131.94,132.79,130.96,131.01,30077.200298009997
2024-05-01 19:30:00+00:00,130.99,131.51,128.5,130.31,98355.64595669003
2024-05-01 19:45:00+00:00,130.35,132.11,128.92,129.54,32402.217336250014
2024-05-01 20:00:00+00:00,129.57,131.15,129.57,129.87,17296.344761680004
2024-05-01 20:15:00+00:00,129.87,131.8,128.69,131.45,34603.76164972001
2024-05-01 20:30:00+00:00,131.34,133.31,130.82,132.45,51789.56383976
2024-05-01 20:45:00+00:00,132.45,132.85,131.58,131.64,22696.829627620005
2024-05-01 21:00:00+00:00,131.64,132.45,131.0,131.63,18083.652354200003
2024-05-01 21:15:00+00:00,131.63,134.3,131.34,134.0,30691.034285280002
2024-05-01 21:30:00+00:00,134.01,134.79,132.98,133.46,43079.81308208001
2024-05-01 21:45:00+00:00,133.46,134.36,133.19,133.25,21548.585595300003
2024-05-01 22:00:00+00:00,133.24,134.65,133.17,133.72,15356.899718260001
2024-05-01 22:15:00+00:00,133.33,134.39,133.17,133.45,7493.802025929999
2024-05-01 22:30:00+00:00,133.42,134.55,133.38,133.95,18759.02542329
2024-05-01 22:45:00+00:00,133.95,134.45,133.18,133.23,8277.38295995
2024-05-01 23:00:00+00:00,133.22,134.21,132.3,133.87,19957.264143359986
2024-05-01 23:15:00+00:00,133.86,134.44,133.34,133.53,8516.414592539999
2024-05-01 23:30:00+00:00,133.53,135.14,133.36,134.61,14976.64094023
2024-05-01 23:45:00+00:00,134.19,135.35,134.17,134.46,21022.285877770002
2024-05-02 00:00:00+00:00,134.45,135.2,132.22,132.56,37960.886886860004
2024-05-02 00:15:00+00:00,132.57,133.06,131.68,132.25,26307.21901323
2024-05-02 00:30:00+00:00,132.24,132.92,131.12,131.16,13222.96493329
2024-05-02 00:45:00+00:00,131.13,132.05,131.1,131.33,11132.195094020002
2024-05-02 01:00:00+00:00,131.69,132.33,131.0,131.43,17147.96599267
2024-05-02 01:15:00+00:00,131.42,131.92,130.06,130.15,25176.179371300008
2024-05-02 01:30:00+00:00,130.15,131.07,129.01,129.98,23251.029625429994
2024-05-02 01:45:00+00:00,129.98,130.86,129.32,129.6,17380.51465841
2024-05-02 02:00:00+00:00,129.65,130.72,129.54,129.9,19867.727713469987
2024-05-02 02:15:00+00:00,129.94,130.41,129.02,129.26,7616.60367978
2024-05-02 02:30:00+00:00,129.28,129.72,128.57,128.91,14393.745235970002
2024-05-02 02:45:00+00:00,128.88,130.62,128.83,129.47,11580.213813369997
2024-05-02 03:00:00+00:00,129.49,130.59,129.36,130.0,5889.98948185
2024-05-02 03:15:00+00:00,130.0,131.14,129.88,130.83,7594.51819684
2024-05-02 03:30:00+00:00,130.83,131.15,130.1,130.17,6281.366651270002
2024-05-02 03:45:00+00:00,130.16,130.65,129.79,129.93,4587.327586120001
2024-05-02 04:00:00+00:00,130.01,130.56,129.7,130.02,4007.8551910300002
2024-05-02 04:15:00+00:00,130.05,130.75,129.71,130.42,4322.60101442
2024-05-02 04:30:00+00:00,130.43,131.34,130.38,130.7,21242.002054340002
2024-05-02 04:45:00+00:00,130.71,131.22,128.96,129.44,16187.988177840001
2024-05-02 05:00:00+00:00,129.43,130.07,128.79,129.42,4874.3041190700005
2024-05-02 05:15:00+00:00,129.48,129.99,128.41,128.53,9937.930666100001
2024-05-02 05:30:00+00:00,128.52,129.65,128.13,129.18,8953.35656803
2024-05-02 05:45:00+00:00,129.08,130.07,129.08,129.49,5231.672550950001
2024-05-02 06:00:00+00:00,129.87,130.33,129.26,129.87,5265.75536651
2024-05-02 06:15:00+00:00,129.86,130.63,129.32,130.27,6063.45102224
2024-05-02 06:30:00+00:00,130.25,130.66,129.52,129.83,3948.5705738700003
2024-05-02 06:45:00+00:00,129.83,130.32,129.55,129.65,2180.83756108
2024-05-02 07:00:00+00:00,129.66,133.07,129.62,131.54,39864.206871649985
2024-05-02 07:15:00+00:00,131.64,133.19,131.49,131.95,13766.514655329998
2024-05-02 07:30:00+00:00,131.93,132.5,131.47,132.15,4373.03742514
2024-05-02 07:45:00+00:00,132.13,132.49,131.28,131.28,3844.0590953800006
2024-05-02 08:00:00+00:00,131.31,132.72,131.01,132.43,13299.140287369999
2024-05-02 08:15:00+00:00,132.43,133.64,131.81,133.16,12815.42516802
2024-05-02 08:30:00+00:00,133.17,133.84,132.77,133.05,10191.75498596
2024-05-02 08:45:00+00:00,133.04,134.14,132.91,133.31,14056.966255260004
2024-05-02 09:00:00+00:00,133.31,134.02,132.66,132.8,8586.039373440002
2024-05-02 09:15:00+00:00,132.8,133.6,132.41,133.16,11571.901407880001
2024-05-02 09:30:00+00:00,133.16,133.91,132.86,133.21,9317.51813937
2024-05-02 09:45:00+00:00,133.21,134.04,133.13,133.7,5076.11191626
2024-05-02 10:00:00+00:00,133.7,134.08,132.89,133.73,9095.680332779999
2024-05-02 10:15:00+00:00,133.67,134.09,133.3,133.45,15297.59684355
2024-05-02 10:30:00+00:00,133.43,133.86,132.71,133.6,12842.238299300005
2024-05-02 10:45:00+00:00,133.61,135.69,133.55,134.39,30311.016053979998
2024-05-02 11:00:00+00:00,134.72,140.0,134.29,135.82,89176.72145080005
2024-05-02 11:15:00+00:00,135.8,138.19,135.45,137.76,54782.074570659985
2024-05-02 11:30:00+00:00,137.77,138.27,136.98,137.77,34831.44287761999
2024-05-02 11:45:00+00:00,137.76,139.31,137.45,138.75,47604.34459248
2024-05-02 12:00:00+00:00,138.75,139.1,137.62,138.54,42425.61508946
2024-05-02 12:15:00+00:00,138.55,139.18,136.9,137.13,30677.722480700002
2024-05-02 12:30:00+00:00,137.1,138.65,136.97,137.69,22746.248834600003
2024-05-02 12:45:00+00:00,137.72,138.48,136.79,136.97,14125.02545859
2024-05-02 13:00:00+00:00,136.94,137.64,136.44,136.7,13164.11469306
2024-05-02 13:15:00+00:00,136.73,137.75,136.69,137.51,11221.720696459999
2024-05-02 13:30:00+00:00,137.74,137.76,135.9,135.94,30303.947898909984
2024-05-02 13:45:00+00:00,135.94,136.59,135.34,135.8,23446.055019340012
2024-05-02 14:00:00+00:00,135.8,136.56,135.04,135.51,18161.317673769994
2024-05-02 14:15:00+00:00,135.55,137.04,135.43,136.66,21480.339487519996
2024-05-02 14:30:00+00:00,136.67,139.04,136.42,138.74,31626.33123791
2024-05-02 14:45:00+00:00,138.67,139.43,137.99,138.69,32667.109591309996
2024-05-02 15:00:00+00:00,138.71,140.47,138.27,139.75,36781.83282068001
2024-05-02 15:15:00+00:00,139.91,140.59,138.94,139.87,30558.60152718
2024-05-02 15:30:00+00:00,139.81,140.09,139.21,139.47,26545.551493950006
2024-05-02 15:45:00+00:00,139.49,139.87,138.54,139.01,29948.779367020004
2024-05-02 16:00:00+00:00,139.01,139.44,138.04,138.23,17350.783631039998
2024-05-02 16:15:00+00:00,138.3,139.12,138.04,138.84,10581.26352047
2024-05-02 16:30:00+00:00,138.8,138.9,137.96,138.29,8953.68224808
2024-05-02 16:45:00+00:00,138.29,138.64,137.63,137.75,17302.35774121
2024-05-02 17:00:00+00:00,137.79,138.6,137.64,138.34,9984.630844020001
2024-05-02 17:15:00+00:00,138.36,140.0,138.18,139.25,17524.789352080003
2024-05-02 17:30:00+00:00,139.25,139.88,138.76,138.99,6441.002785379999
2024-05-02 17:45:00+00:00,138.99,139.74,138.76,139.11,7198.591034370001
2024-05-02 18:00:00+00:00,139.17,139.86,138.94,139.05,5986.724265769999
2024-05-02 18:15:00+00:00,139.04,139.32,138.07,138.6,7942.848745619999
2024-05-02 18:30:00+00:00,138.62,139.25,137.95,138.47,10388.065498889999
2024-05-02 18:45:00+00:00,138.49,139.57,137.81,137.91,12158.06187469
2024-05-02 19:00:00+00:00,137.89,138.21,137.12,137.26,14894.872717130002
2024-05-02 19:15:00+00:00,137.23,138.29,137.02,137.9,7605.6287669
2024-05-02 19:30:00+00:00,137.88,138.41,137.23,137.81,10985.347695870001
2024-05-02 19:45:00+00:00,137.8,138.52,137.55,138.03,23374.837617480003
2024-05-02 20:00:00+00:00,138.09,138.71,137.55,138.24,12171.65638276
2024-05-02 20:15:00+00:00,138.26,138.6,137.71,137.76,8162.7439081799985
2024-05-02 20:30:00+00:00,137.73,138.14,135.61,136.73,55089.88889154998
2024-05-02 20:45:00+00:00,136.73,136.96,136.11,136.56,6446.690421309999
2024-05-02 21:00:00+00:00,136.55,137.56,136.45,136.77,6378.65062131
2024-05-02 21:15:00+00:00,136.87,137.3,136.38,136.72,5600.000650929998
2024-05-02 21:30:00+00:00,136.71,139.04,136.69,138.24,14944.170838090002
2024-05-02 21:45:00+00:00,138.24,138.67,137.9,138.66,5753.37189743
2024-05-02 22:00:00+00:00,138.55,141.16,138.49,139.41,45328.178877080005
2024-05-02 22:15:00+00:00,139.42,140.24,139.02,139.07,18511.73617461
2024-05-02 22:30:00+00:00,139.06,139.25,138.43,138.97,9077.423664549999
2024-05-02 22:45:00+00:00,138.97,139.62,138.59,138.72,9012.884158389998
2024-05-02 23:00:00+00:00,138.71,139.4,138.6,138.89,13944.847262670006
2024-05-02 23:15:00+00:00,138.86,139.4,138.18,138.23,4422.549489569999
2024-05-02 23:30:00+00:00,138.2,138.73,137.64,137.69,11910.923794440005
2024-05-02 23:45:00+00:00,137.69,138.44,137.54,137.64,8060.0753019099975
2024-05-03 00:00:00+00:00,137.57,138.59,137.5,138.35,4099.8238569899995
2024-05-03 00:15:00+00:00,138.6,139.01,136.97,136.98,12867.313724380001
2024-05-03 00:30:00+00:00,136.99,137.56,136.51,137.28,22100.14660718
2024-05-03 00:45:00+00:00,137.23,138.1,137.23,138.1,4456.664825700001
2024-05-03 01:00:00+00:00,137.8,139.73,137.62,139.43,8753.58296459
2024-05-03 01:15:00+00:00,139.39,140.28,138.79,139.93,35263.236559770005
2024-05-03 01:30:00+00:00,139.91,141.26,139.72,140.43,15937.17856158
2024-05-03 01:45:00+00:00,140.47,140.64,139.43,139.59,6526.3764883
2024-05-03 02:00:00+00:00,139.6,141.84,139.19,141.23,11510.95643627
2024-05-03 02:15:00+00:00,141.24,141.94,139.92,140.06,12766.78504949
2024-05-03 02:30:00+00:00,140.1,140.64,139.21,139.5,8514.828525499997
2024-05-03 02:45:00+00:00,139.47,140.55,139.21,139.74,8493.96238046
2024-05-03 03:00:00+00:00,139.74,141.26,139.69,141.01,8866.130817329999
2024-05-03 03:15:00+00:00,141.0,141.7,140.43,140.59,14179.88621565
2024-05-03 03:30:00+00:00,140.59,141.42,140.43,141.0,6041.815441309999
2024-05-03 03:45:00+00:00,141.0,141.43,140.61,141.01,14746.207366139995
2024-05-03 04:00:00+00:00,141.02,141.78,140.7,141.29,7690.489211350002
2024-05-03 04:15:00+00:00,141.36,141.78,140.95,141.28,6539.872326830001
2024-05-03 04:30:00+00:00,141.24,141.62,140.03,140.18,7356.887098240001
2024-05-03 04:45:00+00:00,140.14,140.68,139.86,140.04,17266.910555219998
2024-05-03 05:00:00+00:00,140.05,140.44,139.46,139.64,18987.15870519001
2024-05-03 05:15:00+00:00,139.63,140.91,139.5,140.56,6265.23364931
2024-05-03 05:30:00+00:00,140.57,141.13,140.05,140.11,7373.52568069
2024-05-03 05:45:00+00:00,140.14,140.39,139.02,139.25,13683.379450830002
2024-05-03 06:00:00+00:00,139.21,139.79,138.82,139.16,8645.547175
2024-05-03 06:15:00+00:00,139.12,139.47,138.2,138.97,17300.5789545
2024-05-03 06:30:00+00:00,138.98,139.09,138.28,138.46,3354.82809327
2024-05-03 06:45:00+00:00,138.46,139.08,138.4,138.56,8332.995341759999
2024-05-03 07:00:00+00:00,138.52,139.44,138.51,139.0,4717.14113682
2024-05-03 07:15:00+00:00,139.0,139.16,138.49,138.6,2416.584205
2024-05-03 07:30:00+00:00,138.46,138.71,137.0,137.41,57926.56471407
2024-05-03 07:45:00+00:00,137.31,137.67,136.68,137.22,15396.140066470003
2024-05-03 08:00:00+00:00,137.21,137.5,136.81,137.2,9134.92752198
2024-05-03 08:15:00+00:00,137.19,138.4,137.07,138.04,50077.9327579
2024-05-03 08:30:00+00:00,138.06,138.63,138.05,138.11,5810.939056560001
2024-05-03 08:45:00+00:00,138.17,138.19,137.31,137.39,6642.215852199999
2024-05-03 09:00:00+00:00,137.39,138.11,137.26,137.97,5576.273588710001
2024-05-03 09:15:00+00:00,137.98,138.52,137.89,138.12,3570.9462714399992
2024-05-03 09:30:00+00:00,138.13,138.8,138.08,138.52,3577.15164026
2024-05-03 09:45:00+00:00,138.52,139.28,138.52,138.68,9321.307404900002
2024-05-03 10:00:00+00:00,138.58,138.73,137.9,138.18,5460.2976378799995
2024-05-03 10:15:00+00:00,138.17,138.3,137.83,137.84,5287.84830021
2024-05-03 10:30:00+00:00,137.84,138.02,136.35,136.93,10158.90926652
2024-05-03 10:45:00+00:00,136.8,137.49,136.23,137.3,15981.308340299996
2024-05-03 11:00:00+00:00,137.3,137.38,136.0,136.29,22083.590715879993
2024-05-03 11:15:00+00:00,136.26,137.11,136.24,136.85,5060.86813617
2024-05-03 11:30:00+00:00,136.82,137.06,136.07,136.62,16693.116464910003
2024-05-03 11:45:00+00:00,136.61,137.5,132.1,136.87,69986.61513610993
2024-05-03 12:00:00+00:00,136.86,137.33,136.61,136.92,5773.91077343
2024-05-03 12:15:00+00:00,136.91,137.33,136.45,137.23,4581.73853704
2024-05-03 12:30:00+00:00,137.17,142.1,137.1,141.54,88365.18852998003
2024-05-03 12:45:00+00:00,141.53,142.71,140.8,142.0,59249.95649510002
2024-05-03 13:00:00+00:00,142.0,143.73,141.79,142.67,38843.256816630004
2024-05-03 13:15:00+00:00,142.66,142.93,141.21,142.05,22870.64975469
2024-05-03 13:30:00+00:00,142.13,143.54,141.92,143.29,32066.40024179
2024-05-03 13:45:00+00:00,143.31,144.17,142.49,142.97,47898.243487989996
2024-05-03 14:00:00+00:00,142.99,144.12,142.13,142.24,70677.76901272975
2024-05-03 14:15:00+00:00,142.21,143.21,141.65,142.44,25929.790535950004
2024-05-03 14:30:00+00:00,142.44,143.95,142.01,143.13,27898.98373014
2024-05-03 14:45:00+00:00,143.2,143.33,142.52,142.64,17092.5090921
2024-05-03 15:00:00+00:00,142.57,143.01,141.5,141.75,28888.69853844999
2024-05-03 15:15:00+00:00,141.69,142.14,140.82,141.08,32488.795110329997
2024-05-03 15:30:00+00:00,141.08,142.02,140.87,141.63,27485.27684535
2024-05-03 15:45:00+00:00,141.63,142.91,141.49,142.11,15898.833795199998
2024-05-03 16:00:00+00:00,142.12,142.94,141.82,142.67,12481.423664280004
2024-05-03 16:15:00+00:00,142.69,143.21,142.29,142.92,13699.33479207
2024-05-03 16:30:00+00:00,142.93,143.37,142.24,142.53,11715.162938830004
2024-05-03 16:45:00+00:00,142.53,142.57,141.55,141.7,23567.93655550001
2024-05-03 17:00:00+00:00,141.69,142.19,141.28,142.01,12751.833647599999
2024-05-03 17:15:00+00:00,141.99,142.61,141.79,142.15,7548.872118849999
2024-05-03 17:30:00+00:00,142.15,142.79,141.82,141.85,7094.310316679999
2024-05-03 17:45:00+00:00,141.96,142.61,141.77,142.22,7944.369493220003
2024-05-03 18:00:00+00:00,142.22,143.09,142.12,142.58,11690.87320685
2024-05-03 18:15:00+00:00,142.59,142.84,141.88,142.2,9448.716229930002
2024-05-03 18:30:00+00:00,142.2,142.4,141.75,142.14,8807.1429946
2024-05-03 18:45:00+00:00,142.15,142.36,141.48,141.62,8470.899401359999
2024-05-03 19:00:00+00:00,141.61,141.95,141.29,141.38,8948.626712539999
2024-05-03 19:15:00+00:00,141.37,141.74,141.16,141.68,8409.96242166
2024-05-03 19:30:00+00:00,141.69,142.44,141.55,142.09,8237.55244883
2024-05-03 19:45:00+00:00,142.09,143.09,141.99,142.85,11511.03547701
2024-05-03 20:00:00+00:00,142.77,143.87,142.55,143.6,37505.23039321001
2024-05-03 20:15:00+00:00,143.61,144.79,143.1,144.52,32514.460498549997
2024-05-03 20:30:00+00:00,144.53,144.84,144.12,144.46,18574.95335325
2024-05-03 20:45:00+00:00,144.46,145.13,143.52,143.84,28862.55007077001
2024-05-03 21:00:00+00:00,143.82,144.63,143.64,143.8,10662.53883974
2024-05-03 21:15:00+00:00,143.77,143.91,143.11,143.43,10209.51825323
2024-05-03 21:30:00+00:00,143.5,143.82,142.58,143.1,19838.743526590002
2024-05-03 21:45:00+00:00,143.1,143.67,142.7,143.2,7325.416119300001
2024-05-03 22:00:00+00:00,143.27,143.91,143.06,143.52,5738.121491240001
2024-05-03 22:15:00+00:00,143.52,144.04,143.34,143.83,8413.62111224
2024-05-03 22:30:00+00:00,143.86,143.98,143.2,143.62,15716.881695040005
2024-05-03 22:45:00+00:00,143.62,144.0,143.13,143.43,5858.939401459998
2024-05-03 23:00:00+00:00,143.43,144.09,143.4,143.75,5347.06101628
2024-05-03 23:15:00+00:00,143.76,144.99,143.62,144.78,13767.715872960001
2024-05-03 23:30:00+00:00,144.8,145.18,143.69,144.01,15569.339391870004
2024-05-03 23:45:00+00:00,144.01,144.17,143.5,143.73,6853.343193850001
2024-05-04 00:00:00+00:00,143.75,145.14,143.6,144.81,8734.39062687
2024-05-04 00:15:00+00:00,144.76,145.06,143.7,144.01,12751.391553580004
2024-05-04 00:30:00+00:00,144.03,144.84,144.01,144.49,5726.55309708
2024-05-04 00:45:00+00:00,144.5,145.22,144.16,144.27,9934.89977182
2024-05-04 01:00:00+00:00,144.27,144.32,143.53,143.64,7827.546753969999
2024-05-04 01:15:00+00:00,143.64,145.09,143.54,144.87,12329.422884529999
2024-05-04 01:30:00+00:00,144.84,144.91,143.76,143.82,5832.55577853
2024-05-04 01:45:00+00:00,143.84,144.1,143.5,143.52,6475.84302375
2024-05-04 02:00:00+00:00,143.5,143.76,142.25,142.5,23822.451413470004
2024-05-04 02:15:00+00:00,142.49,143.68,142.47,143.43,9100.06834237
2024-05-04 02:30:00+00:00,143.41,144.15,143.31,143.65,6276.25042918
2024-05-04 02:45:00+00:00,143.63,144.04,143.52,143.64,5425.203862459999
2024-05-04 03:00:00+00:00,143.63,144.16,143.54,143.94,4477.688858809999
2024-05-04 03:15:00+00:00,143.96,144.69,143.92,144.4,6303.466108709999
2024-05-04 03:30:00+00:00,144.4,144.78,144.11,144.53,5950.85757552
2024-05-04 03:45:00+00:00,144.46,144.77,143.95,144.26,3484.3957870599997
2024-05-04 04:00:00+00:00,144.28,146.46,144.16,145.57,17587.35775213
2024-05-04 04:15:00+00:00,145.55,145.81,144.76,144.86,5537.907052670001
2024-05-04 04:30:00+00:00,144.84,145.24,144.47,144.95,5478.33708586
2024-05-04 04:45:00+00:00,144.9,145.95,144.7,145.54,9091.96821383
2024-05-04 05:00:00+00:00,145.55,145.71,144.84,145.14,6216.0039721699995
2024-05-04 05:15:00+00:00,145.11,145.34,144.23,144.41,5067.40715887
2024-05-04 05:30:00+00:00,144.43,145.93,144.36,145.11,5465.7203596399995
2024-05-04 05:45:00+00:00,145.08,145.69,144.6,145.16,9683.776524530002
2024-05-04 06:00:00+00:00,145.16,145.41,144.8,144.99,17891.80181693
2024-05-04 06:15:00+00:00,144.98,145.34,144.73,144.74,3846.4483388999997
2024-05-04 06:30:00+00:00,144.75,144.94,144.08,144.33,4833.031221390001
2024-05-04 06:45:00+00:00,144.34,144.86,144.06,144.13,3990.8692607400003
2024-05-04 07:00:00+00:00,144.09,144.64,144.04,144.04,3543.7250694199997
2024-05-04 07:15:00+00:00,144.02,144.34,143.79,144.17,7276.737057969998
2024-05-04 07:30:00+00:00,144.16,144.34,143.81,144.08,3410.9163186099995
2024-05-04 07:45:00+00:00,144.08,144.24,143.73,144.01,2737.6680318799995
2024-05-04 08:00:00+00:00,144.0,144.84,143.96,144.6,2375.60628707
2024-05-04 08:15:00+00:00,144.68,144.91,144.3,144.65,4700.831613519999
2024-05-04 08:30:00+00:00,144.65,145.44,144.61,145.23,5286.55390271
2024-05-04 08:45:00+00:00,145.22,145.34,144.86,144.99,6853.891776299999
2024-05-04 09:00:00+00:00,145.0,145.4,144.9,145.22,3722.622963419999
2024-05-04 09:15:00+00:00,145.23,145.4,144.83,144.94,7374.833887039999
2024-05-04 09:30:00+00:00,144.96,145.11,144.37,144.55,3278.6453365199995
2024-05-04 09:45:00+00:00,144.42,145.14,144.4,144.98,2374.10631257
2024-05-04 10:00:00+00:00,144.98,145.29,144.65,144.71,8801.34035372
2024-05-04 10:15:00+00:00,144.73,145.43,144.55,145.11,4595.0806376
2024-05-04 10:30:00+00:00,145.17,146.48,145.0,146.23,7829.57347868
2024-05-04 10:45:00+00:00,146.23,149.21,146.03,148.83,46818.97464062001
2024-05-04 11:00:00+00:00,148.92,149.25,147.88,147.88,23409.80732809
2024-05-04 11:15:00+00:00,147.87,148.32,147.73,148.05,17012.838457540005
2024-05-04 11:30:00+00:00,148.12,148.19,147.01,147.28,11787.95421226
2024-05-04 11:45:00+00:00,147.29,147.8,146.05,146.58,14052.800583250004
2024-05-04 12:00:00+00:00,146.56,147.47,146.24,147.32,10486.03389991
2024-05-04 12:15:00+00:00,147.32,147.91,147.06,147.54,11428.0859304
2024-05-04 12:30:00+00:00,147.56,147.76,147.07,147.7,7751.10028825
2024-05-04 12:45:00+00:00,147.69,148.32,147.32,148.07,12963.046490969999
2024-05-04 13:00:00+00:00,148.09,148.46,147.14,147.39,6589.771799339997
2024-05-04 13:15:00+00:00,147.38,147.74,146.53,146.63,8542.78595521
2024-05-04 13:30:00+00:00,146.62,146.88,145.79,146.21,13863.421907220003
