date,Open,High,Low,Close,Volume
2024-05-01 06:30:00+00:00,59650.2,60074.0,59560.0,59731.19,174.01257995000003
2024-05-01 06:45:00+00:00,59731.32,60095.0,59432.89,59450.1,121.26247247
2024-05-01 07:00:00+00:00,59450.1,59825.0,57922.0,58469.56,1971.7377414100038
2024-05-01 07:15:00+00:00,58459.7,58843.0,57455.0,57928.12,1383.4992016899944
2024-05-01 07:30:00+00:00,57925.07,58368.0,57045.0,57658.06,1158.8243877000004
2024-05-01 07:45:00+00:00,57649.38,58110.0,57288.52,57435.58,500.0486464000002
2024-05-01 08:00:00+00:00,57435.59,57701.0,56935.3,57288.24,937.9153751700004
2024-05-01 08:15:00+00:00,57284.86,57451.0,56378.0,56941.33,1342.004467869998
2024-05-01 08:30:00+00:00,56940.28,57321.0,56733.9,56792.01,427.5308571600007
2024-05-01 08:45:00+00:00,56790.66,57352.0,56717.16,57318.0,347.0523856700002
2024-05-01 09:00:00+00:00,57077.14,57788.0,56944.31,57265.21,417.4196162400004
2024-05-01 09:15:00+00:00,57260.22,57692.0,57031.79,57317.57,398.24225831000035
2024-05-01 09:30:00+00:00,57317.56,57625.0,57186.96,57295.75,232.79131164
2024-05-01 09:45:00+00:00,57293.9,57553.0,57037.33,57039.36,176.63808175
2024-05-01 10:00:00+00:00,57100.0,57351.0,56807.01,56917.21,256.98169103000004
2024-05-01 10:15:00+00:00,57131.0,57634.0,56850.0,57378.18,267.7270139500001
2024-05-01 10:30:00+00:00,57374.82,57971.0,57268.1,57539.79,281.33361523
2024-05-01 10:45:00+00:00,57545.76,57920.0,57411.95,57714.84,200.28385003999995
2024-05-01 11:00:00+00:00,57706.77,57988.0,57523.58,57583.36,249.40269654000008
2024-05-01 11:15:00+00:00,57579.52,57809.0,57437.09,57526.33,271.82190077000007
2024-05-01 11:30:00+00:00,57520.9,57694.0,57396.75,57570.24,205.03964256000003
2024-05-01 11:45:00+00:00,57559.4,57988.0,57559.4,57835.99,287.6605979300001
2024-05-01 12:00:00+00:00,57829.64,58316.0,57664.87,58163.88,352.3666139400005
2024-05-01 12:15:00+00:00,58157.29,58273.0,57880.4,58000.2,350.0037875300003
2024-05-01 12:30:00+00:00,58000.1,58342.0,57954.69,58199.0,200.03374789999998
2024-05-01 12:45:00+00:00,58090.12,58221.0,57771.21,57928.55,327.11495181000015
2024-05-01 13:00:00+00:00,57922.2,58064.0,57664.66,57814.09,278.3619026300001
2024-05-01 13:15:00+00:00,57814.52,57920.0,57617.0,57653.13,284.06783025000004
2024-05-01 13:30:00+00:00,57695.3,57748.0,57175.0,57468.95,858.0450333999999
2024-05-01 13:45:00+00:00,57468.44,57808.0,57200.0,57242.17,351.6342268800001
2024-05-01 14:00:00+00:00,57242.0,57612.0,57026.36,57205.66,608.9245841700003
2024-05-01 14:15:00+00:00,57181.4,57539.0,57094.58,57362.94,279.5831409400001
2024-05-01 14:30:00+00:00,57362.94,57628.0,57137.9,57381.27,297.60446406000017
2024-05-01 14:45:00+00:00,57385.86,57626.0,57240.6,57413.68,285.01722442000005
2024-05-01 15:00:00+00:00,57437.8,57549.0,56893.28,56920.41,396.16968774000026
2024-05-01 15:15:00+00:00,56911.59,57197.0,56600.0,57019.22,758.7256718900012
2024-05-01 15:30:00+00:00,57019.21,57183.0,56855.34,56897.72,289.30004327000023
2024-05-01 15:45:00+00:00,56900.5,57043.0,56669.29,56791.5,297.55108442000005
2024-05-01 16:00:00+00:00,56791.6,57127.0,56670.1,56944.86,407.78415255000044
2024-05-01 16:15:00+00:00,56943.39,57514.0,56900.0,57267.17,350.5812846600003
2024-05-01 16:30:00+00:00,57274.6,57514.0,56891.25,56952.16,213.69087832000002
2024-05-01 16:45:00+00:00,56952.14,57202.0,56839.69,56970.58,178.42780297999994
2024-05-01 17:00:00+00:00,57134.0,57224.0,56682.87,56701.2,266.66144837000013
2024-05-01 17:15:00+00:00,56706.32,57328.0,56555.0,57117.32,320.99886124000017
2024-05-01 17:30:00+00:00,57116.23,57417.0,57070.35,57130.25,281.3059143300001
2024-05-01 17:45:00+00:00,57131.17,57789.0,57088.0,57520.0,379.1140502000003
2024-05-01 18:00:00+00:00,57355.32,58255.0,57255.04,57802.97,827.5651890700021
2024-05-01 18:15:00+00:00,57843.1,58191.0,57474.31,57959.39,402.99570850000026
2024-05-01 18:30:00+00:00,57953.17,58819.0,57621.66,58675.28,1036.6165599800022
2024-05-01 18:45:00+00:00,58662.9,59532.0,58440.04,58864.75,1324.5334045700017
2024-05-01 19:00:00+00:00,58857.21,59319.0,58485.47,58518.13,1056.3463070600026
2024-05-01 19:15:00+00:00,58513.64,58685.0,57971.15,58004.16,932.8275000100007
2024-05-01 19:30:00+00:00,58005.8,58147.0,56945.9,57457.3,1537.334614069999
2024-05-01 19:45:00+00:00,57457.31,57765.0,56809.11,56873.82,1685.4148081699998
2024-05-01 20:00:00+00:00,56873.99,57405.0,56873.82,57035.65,472.4486942700006
2024-05-01 20:15:00+00:00,57038.12,57435.0,56686.4,57287.58,295.78104487000013
2024-05-01 20:30:00+00:00,57288.05,57550.0,57091.18,57320.23,192.30739893999998
2024-05-01 20:45:00+00:00,57325.14,57620.0,57273.72,57283.0,242.70756797999996
2024-05-01 21:00:00+00:00,57300.1,57592.0,57179.76,57377.15,170.58110269999997
2024-05-01 21:15:00+00:00,57376.14,58229.0,57307.43,58229.0,390.6045636400002
2024-05-01 21:30:00+00:00,58065.94,58272.0,57631.8,57741.59,242.52627628000002
2024-05-01 21:45:00+00:00,57741.75,58080.0,57660.9,57824.8,170.45925706
2024-05-01 22:00:00+00:00,57824.64,58289.0,57780.7,57891.33,276.4543451900001
2024-05-01 22:15:00+00:00,57885.97,58191.0,57786.27,57918.91,132.8547273099999
2024-05-01 22:30:00+00:00,57937.0,58213.0,57861.92,57919.82,124.24798890999996
2024-05-01 22:45:00+00:00,57908.26,58207.0,57770.4,57800.69,162.04327890999997
2024-05-01 23:00:00+00:00,57796.2,58176.0,57736.0,57961.67,168.45299970999994
2024-05-01 23:15:00+00:00,57961.61,58168.0,57829.53,57838.8,92.48043936999998
2024-05-01 23:30:00+00:00,57839.18,58601.0,57817.62,58281.51,234.6918745600002
2024-05-01 23:45:00+00:00,58281.46,58640.0,58135.8,58265.59,417.05299587
2024-05-02 00:00:00+00:00,58267.81,58669.0,58172.46,58369.0,230.38695968000005
2024-05-02 00:15:00+00:00,58182.52,58524.0,58030.2,58076.01,175.88081020000004
2024-05-02 00:30:00+00:00,58070.36,58310.0,57655.69,57833.0,167.27014197
2024-05-02 00:45:00+00:00,57655.6,57926.0,57570.5,57700.32,114.95362095999995
2024-05-02 01:00:00+00:00,57700.36,58002.0,57690.0,57769.01,74.01967465999996
2024-05-02 01:15:00+00:00,57769.41,57954.0,57583.57,57597.3,96.27623100999999
2024-05-02 01:30:00+00:00,57597.3,57799.0,56903.79,57121.3,428.46665916000086
2024-05-02 01:45:00+00:00,57274.0,57484.0,56982.71,57055.54,173.48635380999997
2024-05-02 02:00:00+00:00,57015.0,57509.0,57015.0,57307.66,135.07698281999996
2024-05-02 02:15:00+00:00,57307.66,57544.0,57151.34,57273.2,129.07636555
2024-05-02 02:30:00+00:00,57426.0,57464.0,57115.1,57332.59,180.25129031999995
2024-05-02 02:45:00+00:00,57329.61,57748.0,57303.79,57575.0,202.8841551800001
2024-05-02 03:00:00+00:00,57383.9,57680.0,57378.01,57396.36,82.15287826999997
2024-05-02 03:15:00+00:00,57401.55,57777.0,57312.8,57624.95,111.77128226999999
2024-05-02 03:30:00+00:00,57625.62,57795.0,57215.93,57402.49,246.7891158099999
2024-05-02 03:45:00+00:00,57401.72,57695.0,57204.97,57365.45,240.33820026999956
2024-05-02 04:00:00+00:00,57363.09,57655.0,57357.26,57400.59,56.13354849999999
2024-05-02 04:15:00+00:00,57582.0,57685.0,57375.28,57499.99,61.5310119
2024-05-02 04:30:00+00:00,57500.0,57760.0,57400.94,57407.52,81.19836856999997
2024-05-02 04:45:00+00:00,57410.95,57649.0,57242.7,57339.57,64.93748132
2024-05-02 05:00:00+00:00,57339.56,57625.0,57224.72,57411.64,61.64098224
2024-05-02 05:15:00+00:00,57413.06,57648.0,57234.28,57439.0,82.38240157999998
2024-05-02 05:30:00+00:00,57255.92,57525.0,57149.69,57325.13,74.55183595999996
2024-05-02 05:45:00+00:00,57325.15,57640.0,57307.4,57435.45,66.30628933999998
2024-05-02 06:00:00+00:00,57399.0,57739.0,57361.3,57507.7,84.65343731999998
2024-05-02 06:15:00+00:00,57531.29,57880.0,57416.74,57859.0,74.52772820999996
2024-05-02 06:30:00+00:00,57671.04,57877.0,57482.14,57541.9,67.08889107999998
2024-05-02 06:45:00+00:00,57544.58,57806.0,57510.38,57583.86,41.24768483000001
2024-05-02 07:00:00+00:00,57554.2,58049.0,57554.2,57728.56,169.5590927499999
2024-05-02 07:15:00+00:00,57727.39,58009.0,57675.71,57710.92,115.32625950999993
2024-05-02 07:30:00+00:00,57711.72,57934.0,57637.67,57651.72,86.73047986999997
2024-05-02 07:45:00+00:00,57651.72,57846.0,57598.86,57802.0,57.18777255
2024-05-02 08:00:00+00:00,57623.0,57985.0,57570.06,57759.46,81.28407032999998
2024-05-02 08:15:00+00:00,57759.46,58069.0,57617.86,57880.3,125.15357737999996
2024-05-02 08:30:00+00:00,57868.11,58091.0,57764.0,57806.78,85.88745681999995
2024-05-02 08:45:00+00:00,57805.06,58079.0,57763.64,57801.78,85.82501708999997
2024-05-02 09:00:00+00:00,57801.78,58015.0,57708.83,57776.21,68.22369020000001
2024-05-02 09:15:00+00:00,57776.21,58009.0,57612.6,57725.31,81.57089876999996
2024-05-02 09:30:00+00:00,57725.31,57933.0,57610.13,57703.17,117.98685871999997
2024-05-02 09:45:00+00:00,57708.48,57962.0,57689.19,57767.75,93.33581498999999
2024-05-02 10:00:00+00:00,57768.62,57967.0,57625.37,57772.16,164.22313978999998
2024-05-02 10:15:00+00:00,57772.17,57933.0,57645.8,57670.58,78.51350613000001
2024-05-02 10:30:00+00:00,57670.58,57889.0,57546.13,57713.12,79.28715725999997
2024-05-02 10:45:00+00:00,57711.7,58045.0,57685.87,57931.0,182.80875216
2024-05-02 11:00:00+00:00,57787.4,58415.0,57758.1,58108.1,482.22545266000014
2024-05-02 11:15:00+00:00,58116.16,58615.0,58070.4,58293.2,356.41712318000003
2024-05-02 11:30:00+00:00,58295.12,58705.0,58050.6,58682.0,364.1653095400002
2024-05-02 11:45:00+00:00,58500.0,58820.0,58441.96,58542.78,404.08960900000034
2024-05-02 12:00:00+00:00,58530.6,58987.0,58428.0,58845.96,254.05885081999995
2024-05-02 12:15:00+00:00,58845.96,59215.0,58655.62,58705.1,562.0302061100004
2024-05-02 12:30:00+00:00,58697.7,59163.0,58664.75,58796.11,295.87244796999994
2024-05-02 12:45:00+00:00,58799.79,59046.0,58500.36,58544.72,238.03480936999998
2024-05-02 13:00:00+00:00,58544.9,58809.0,58400.94,58645.0,210.71421619999998
2024-05-02 13:15:00+00:00,58645.0,58900.0,58503.69,58723.37,189.21046078999998
2024-05-02 13:30:00+00:00,58762.2,58869.0,58299.0,58517.72,425.87363023999967
2024-05-02 13:45:00+00:00,58516.75,58659.0,58222.17,58454.57,346.4810479799999
2024-05-02 14:00:00+00:00,58435.0,58783.0,58294.17,58395.83,414.4322889799997
2024-05-02 14:15:00+00:00,58390.51,58840.0,58336.97,58657.1,398.74475689999974
2024-05-02 14:30:00+00:00,58657.86,59415.0,58560.43,59249.1,612.5639868300002
2024-05-02 14:45:00+00:00,59218.9,59423.0,58983.75,59052.13,271.0603263099998
2024-05-02 15:00:00+00:00,59051.0,59394.0,58958.57,59262.58,288.58854170999973
2024-05-02 15:15:00+00:00,59255.91,59534.0,59166.0,59369.56,322.6833675
2024-05-02 15:30:00+00:00,59363.08,59523.0,59240.37,59341.13,229.12613129999977
2024-05-02 15:45:00+00:00,59341.14,59567.0,59160.8,59281.57,284.1218023300001
2024-05-02 16:00:00+00:00,59283.97,59431.0,58952.9,59002.42,201.07481137999991
2024-05-02 16:15:00+00:00,59005.23,59301.0,58967.0,59154.36,157.70317851999988
2024-05-02 16:30:00+00:00,59282.0,59282.0,58975.91,59086.21,220.94138947999983
2024-05-02 16:45:00+00:00,59049.4,59212.0,58952.69,59023.77,181.46813984999983
2024-05-02 17:00:00+00:00,59152.0,59282.0,58952.74,59088.32,166.74053387999987
2024-05-02 17:15:00+00:00,59083.99,59405.0,59037.03,59042.94,205.54853376999992
2024-05-02 17:30:00+00:00,59041.62,59294.0,58972.0,59053.8,189.34158602999977
2024-05-02 17:45:00+00:00,59054.25,59436.0,59008.04,59200.85,129.80090817999996
2024-05-02 18:00:00+00:00,59200.85,59588.0,59159.76,59298.9,285.9395597199997
2024-05-02 18:15:00+00:00,59298.89,59432.0,58986.59,59117.8,157.06240906999992
2024-05-02 18:30:00+00:00,59118.04,59495.0,59042.39,59245.91,120.30763666
2024-05-02 18:45:00+00:00,59252.42,59767.0,59226.02,59394.47,460.01294057
2024-05-02 19:00:00+00:00,59390.69,59552.0,59092.76,59108.35,185.19837637999996
2024-05-02 19:15:00+00:00,59108.35,59356.0,59069.7,59175.16,127.02675198999998
2024-05-02 19:30:00+00:00,59175.16,59317.0,59024.39,59176.94,178.60186814999997
2024-05-02 19:45:00+00:00,59170.89,59469.0,59126.65,59366.95,459.8113120099996
2024-05-02 20:00:00+00:00,59362.74,59567.0,59200.28,59371.36,316.2222349400002
2024-05-02 20:15:00+00:00,59370.09,59492.0,59084.99,59118.91,219.99574023999995
2024-05-02 20:30:00+00:00,59118.91,59277.0,58648.83,59047.0,435.29536570000056
2024-05-02 20:45:00+00:00,58932.67,58993.0,58720.0,58739.05,268.5549196099999
2024-05-02 21:00:00+00:00,58800.1,58988.0,58704.92,58943.0,141.39881409999998
2024-05-02 21:15:00+00:00,58824.29,59080.0,58805.96,59080.0,133.02438236999993
2024-05-02 21:30:00+00:00,58991.82,59751.0,58963.7,59282.78,198.09480943000008
2024-05-02 21:45:00+00:00,59282.78,59382.0,59075.79,59133.1,100.85419250999996
2024-05-02 22:00:00+00:00,59119.88,59462.0,59078.51,59242.64,159.51774230999993
2024-05-02 22:15:00+00:00,59332.0,59498.0,59229.2,59247.53,162.7524778299999
2024-05-02 22:30:00+00:00,59261.3,59430.0,59150.01,59284.3,150.46099089
2024-05-02 22:45:00+00:00,59284.08,59599.0,59255.13,59478.0,151.73651461999992
2024-05-02 23:00:00+00:00,59322.8,59528.0,59222.82,59460.0,75.50939990000003
2024-05-02 23:15:00+00:00,59337.38,59495.0,59214.36,59342.0,53.133610070000046
2024-05-02 23:30:00+00:00,59219.23,59420.0,59101.44,59276.0,68.10578111
2024-05-02 23:45:00+00:00,59155.36,59290.0,59068.0,59071.89,60.855748059999996
2024-05-03 00:00:00+00:00,59113.2,59257.0,58984.02,59185.0,73.46937364999997
2024-05-03 00:15:00+00:00,59058.34,59254.0,58883.71,58893.83,110.54411450999993
2024-05-03 00:30:00+00:00,59004.0,59101.0,58821.05,58984.88,79.43763358999999
2024-05-03 00:45:00+00:00,59097.0,59202.0,58940.4,59052.74,83.21608182999998
2024-05-03 01:00:00+00:00,59052.74,59524.0,59013.17,59472.0,208.34502711
2024-05-03 01:15:00+00:00,59344.45,59611.0,59245.36,59568.0,364.63332626000005
2024-05-03 01:30:00+00:00,59449.8,59645.0,59382.33,59563.0,108.37014620999992
2024-05-03 01:45:00+00:00,59563.0,59580.0,59248.49,59327.04,91.49775848999997
2024-05-03 02:00:00+00:00,59331.4,59962.0,59269.07,59758.72,334.60231125000075
2024-05-03 02:15:00+00:00,59758.72,60000.0,59608.05,59617.0,232.8628098199999
2024-05-03 02:30:00+00:00,59615.97,59856.0,59522.96,59563.9,96.48417567999994
2024-05-03 02:45:00+00:00,59565.0,59779.0,59516.74,59687.0,51.56473334000001
2024-05-03 03:00:00+00:00,59555.1,59979.0,59516.76,59837.77,109.36120451999993
2024-05-03 03:15:00+00:00,59965.0,60132.0,59713.8,59737.1,199.5406581299999
2024-05-03 03:30:00+00:00,59743.71,59974.0,59696.5,59798.17,93.50733993999992
2024-05-03 03:45:00+00:00,59798.18,59985.0,59669.39,59888.0,99.41378294999996
2024-05-03 04:00:00+00:00,59729.1,59955.0,59654.26,59768.76,100.66997025999994
2024-05-03 04:15:00+00:00,59768.77,59992.0,59767.31,59770.81,88.76262789999996
2024-05-03 04:30:00+00:00,59770.8,59920.0,59560.0,59604.99,88.43219824999996
2024-05-03 04:45:00+00:00,59605.35,59773.0,59556.02,59616.49,59.42691317999999
2024-05-03 05:00:00+00:00,59616.5,59769.0,59481.01,59494.49,74.2178179
2024-05-03 05:15:00+00:00,59494.61,59773.0,59475.76,59588.57,76.10426255999995
2024-05-03 05:30:00+00:00,59588.57,59789.0,59544.78,59603.24,68.70133794999997
2024-05-03 05:45:00+00:00,59603.24,59759.0,59502.82,59543.35,93.91545569999998
2024-05-03 06:00:00+00:00,59543.35,59719.0,59474.63,59682.0,83.97111756
2024-05-03 06:15:00+00:00,59530.58,59667.0,59350.09,59428.5,121.02116474000005
2024-05-03 06:30:00+00:00,59432.83,59581.0,59347.03,59350.27,40.149387020000006
2024-05-03 06:45:00+00:00,59350.42,59561.0,59238.09,59266.92,44.13945535
2024-05-03 07:00:00+00:00,59300.1,59546.0,59234.02,59520.0,205.04682460999996
2024-05-03 07:15:00+00:00,59424.21,59521.0,59362.92,59376.41,108.72412678999999
2024-05-03 07:30:00+00:00,59468.0,59484.0,59139.91,59247.53,198.21071083999993
2024-05-03 07:45:00+00:00,59247.53,59322.0,59059.36,59183.14,124.04140944999992
2024-05-03 08:00:00+00:00,59182.77,59356.0,59134.32,59247.44,47.115009869999994
2024-05-03 08:15:00+00:00,59247.43,59401.0,59189.84,59334.33,58.92141443999999
2024-05-03 08:30:00+00:00,59334.33,59461.0,59273.91,59364.35,61.544471740000006
2024-05-03 08:45:00+00:00,59364.35,59455.0,59202.27,59233.11,70.81183906999999
2024-05-03 09:00:00+00:00,59233.11,59408.0,59202.9,59291.71,47.586917430000014
2024-05-03 09:15:00+00:00,59291.7,59505.0,59282.72,59377.59,69.43534970999997
2024-05-03 09:30:00+00:00,59441.0,59581.0,59335.93,59476.57,62.13643236000001
2024-05-03 09:45:00+00:00,59476.57,59635.0,59455.11,59472.01,75.80732434999994
2024-05-03 10:00:00+00:00,59491.7,59555.0,59271.85,59342.03,80.71875067999999
2024-05-03 10:15:00+00:00,59344.36,59449.0,59293.79,59308.84,37.38672088
2024-05-03 10:30:00+00:00,59308.84,59395.0,58906.58,59064.0,234.96511382000014
2024-05-03 10:45:00+00:00,59021.76,59112.0,58853.83,59039.62,132.78714188999987
2024-05-03 11:00:00+00:00,59051.7,59112.0,58862.85,58986.15,164.49149966000002
2024-05-03 11:15:00+00:00,58984.46,59263.0,58982.14,59195.81,108.39767384999998
2024-05-03 11:30:00+00:00,59195.96,59320.0,59040.56,59109.89,74.07132495999997
2024-05-03 11:45:00+00:00,59101.9,59497.0,59041.2,59291.26,115.84019584999992
2024-05-03 12:00:00+00:00,59265.1,59360.0,59080.0,59119.94,181.9661019600003
2024-05-03 12:15:00+00:00,59119.94,59228.0,58990.02,59134.35,115.14253191999988
2024-05-03 12:30:00+00:00,59135.49,60716.0,59110.66,60459.66,1409.3680773100027
2024-05-03 12:45:00+00:00,60458.06,60889.0,60334.44,60648.7,884.8147049800014
2024-05-03 13:00:00+00:00,60648.7,61332.0,60521.57,61155.73,903.7129563800012
2024-05-03 13:15:00+00:00,61143.9,61386.0,60838.88,61247.29,640.7406048300005
2024-05-03 13:30:00+00:00,61242.57,61925.0,61151.26,61543.87,1044.477692730003
2024-05-03 13:45:00+00:00,61543.86,61901.0,61500.0,61711.1,743.3928526500013
2024-05-03 14:00:00+00:00,61711.19,62247.0,61490.0,61601.94,947.71612018
2024-05-03 14:15:00+00:00,61601.94,61987.0,61381.0,61716.63,446.59318316000025
2024-05-03 14:30:00+00:00,61856.0,62049.0,61537.17,61958.0,302.0113890600001
2024-05-03 14:45:00+00:00,61830.01,61975.0,61634.0,61647.33,324.17218584999983
2024-05-03 15:00:00+00:00,61668.8,61905.0,61455.03,61462.0,356.46031447999997
2024-05-03 15:15:00+00:00,61639.0,61661.0,61361.82,61548.0,216.1829311299999
2024-05-03 15:30:00+00:00,61399.32,61777.0,61356.0,61562.26,207.04431459999995
2024-05-03 15:45:00+00:00,61560.68,61937.0,61550.21,61691.3,147.65294502
2024-05-03 16:00:00+00:00,61696.4,62027.0,61696.4,61791.67,208.79392303
2024-05-03 16:15:00+00:00,61787.73,62138.0,61699.89,61988.64,319.9267843300005
2024-05-03 16:30:00+00:00,61995.71,62311.0,61820.91,61861.9,415.4462958299999
2024-05-03 16:45:00+00:00,61872.17,62009.0,61548.51,61706.99,374.85639412000023
2024-05-03 17:00:00+00:00,61669.2,61873.0,61554.84,61755.62,238.12205191999993
2024-05-03 17:15:00+00:00,61755.83,62052.0,61737.4,61926.03,301.85137008999993
2024-05-03 17:30:00+00:00,61922.17,62088.0,61819.35,61845.21,178.41410321999996
2024-05-03 17:45:00+00:00,61845.2,62013.0,61772.45,61823.32,107.81502493999999
2024-05-03 18:00:00+00:00,61952.0,62100.0,61811.19,61984.2,215.48596161999993
2024-05-03 18:15:00+00:00,61984.19,62109.0,61736.35,61745.24,184.63985475999993
2024-05-03 18:30:00+00:00,61745.23,61975.0,61715.14,61867.04,107.13915872
2024-05-03 18:45:00+00:00,61867.04,62003.0,61795.08,61838.58,111.10568231
2024-05-03 19:00:00+00:00,61826.81,61913.0,61606.21,61657.55,418.8378436099999
2024-05-03 19:15:00+00:00,61652.12,61857.0,61592.66,61770.55,500.2135845499998
2024-05-03 19:30:00+00:00,61770.55,62002.0,61719.21,61819.53,450.31414848999975
2024-05-03 19:45:00+00:00,61818.03,62208.0,61804.36,62082.79,467.43222113999997
2024-05-03 20:00:00+00:00,62125.2,62307.0,61983.23,62200.33,279.6738441399999
2024-05-03 20:15:00+00:00,62200.31,62989.0,62196.06,62795.29,638.3913591699999
2024-05-03 20:30:00+00:00,62882.0,63079.0,62729.12,62972.69,416.06857376
2024-05-03 20:45:00+00:00,62972.69,63299.0,62769.56,62938.45,676.2430540299999
2024-05-03 21:00:00+00:00,62870.3,63048.0,62736.83,62807.68,157.40903358999998
2024-05-03 21:15:00+00:00,62807.71,62888.0,62536.4,62553.17,194.19186620999994
2024-05-03 21:30:00+00:00,62551.88,62752.0,62396.95,62582.4,165.69996490999998
2024-05-03 21:45:00+00:00,62658.0,62909.0,62473.07,62766.0,110.58888528000007
2024-05-03 22:00:00+00:00,62770.53,62955.0,62667.92,62774.44,209.63395756999995
2024-05-03 22:15:00+00:00,62768.82,63095.0,62721.1,62980.98,131.00018201999998
2024-05-03 22:30:00+00:00,62967.2,63136.0,62913.47,62917.47,176.96213418999994
2024-05-03 22:45:00+00:00,62917.47,63092.0,62785.69,62818.4,141.91489647
2024-05-03 23:00:00+00:00,62840.2,63069.0,62798.73,62996.5,68.48298801
2024-05-03 23:15:00+00:00,62995.81,63236.0,62962.0,63148.86,103.18482867
2024-05-03 23:30:00+00:00,63145.38,63444.0,62941.22,62998.4,205.88254186000012
2024-05-03 23:45:00+00:00,62998.41,63103.0,62819.19,62913.03,86.49113188999999
2024-05-04 00:00:00+00:00,62925.8,63048.0,62827.46,62956.74,99.64189888999998
2024-05-04 00:15:00+00:00,62956.74,63068.0,62796.8,62838.84,88.76183748999996
2024-05-04 00:30:00+00:00,62838.84,63119.0,62830.17,62971.76,78.84752302999999
2024-05-04 00:45:00+00:00,62981.0,63268.0,62968.06,63122.2,109.43172297999998
2024-05-04 01:00:00+00:00,63204.0,63204.0,62853.7,62974.0,206.07105727
2024-05-04 01:15:00+00:00,62974.0,63681.0,62839.01,63569.79,362.70468626000013
2024-05-04 01:30:00+00:00,63572.48,63680.0,63000.0,63005.29,156.55375693
2024-05-04 01:45:00+00:00,63008.72,63112.0,62850.02,62869.39,87.89561439999997
2024-05-04 02:00:00+00:00,62923.7,63000.0,62592.43,62702.03,173.65788855000014
2024-05-04 02:15:00+00:00,62704.7,62976.0,62692.13,62738.0,83.47827066999999
2024-05-04 02:30:00+00:00,62738.0,62883.0,62550.4,62677.84,74.18465992000002
2024-05-04 02:45:00+00:00,62678.11,62837.0,62639.23,62706.76,72.84429258
2024-05-04 03:00:00+00:00,62708.0,62896.0,62686.01,62720.0,113.43073732999997
2024-05-04 03:15:00+00:00,62720.0,62982.0,62714.01,62837.52,107.82344534000002
2024-05-04 03:30:00+00:00,62837.51,62932.0,62659.15,62734.52,52.152309899999985
2024-05-04 03:45:00+00:00,62733.38,62852.0,62670.61,62730.24,70.58020733000001
2024-05-04 04:00:00+00:00,62737.6,62959.0,62690.71,62756.6,62.099005730000016
2024-05-04 04:15:00+00:00,62756.6,62908.0,62699.84,62752.71,43.380409549999996
2024-05-04 04:30:00+00:00,62752.29,62972.0,62713.7,62876.89,56.76145877
2024-05-04 04:45:00+00:00,62872.73,63308.0,62846.8,63075.21,165.95805378000003
2024-05-04 05:00:00+00:00,63075.21,63329.0,62979.71,63191.11,69.70179506999999
2024-05-04 05:15:00+00:00,63191.11,63309.0,63009.39,63082.71,32.086749819999994
2024-05-04 05:30:00+00:00,63072.22,63389.0,63072.22,63280.59,41.22254943
2024-05-04 05:45:00+00:00,63247.3,63579.0,63141.72,63405.76,181.93049306000003
